tweet_id,claim,evidence
1177228680118054912,1,1
1177228651005390849,1,0
1177228550291820545,0,0
1177228479802281984,0,0
1177228409698705408,1,0
1177228351645409283,1,0
1177228067338641409,1,1
1177227729630048259,0,0
1177227387551059969,1,0
1177227339480145921,1,0
1177227326897213441,1,0
1177227286124343296,1,0
1177226909400387584,0,0
1177225824237445125,1,0
1177225742725373952,1,0
1177225670491037697,0,0
1177225648890404865,1,0
1177225620679475200,1,0
1177225438483111936,1,0
1177225424373506049,1,0
1177224947007139840,0,0
1177224579372204032,1,0
1177224503186927621,1,0
1177224502218055681,0,1
1177224360135991296,0,1
1177224265042669568,1,0
1177224168791785472,1,0
1177224060482347009,0,0
1177223996875640832,1,0
1177223892852776962,0,0
1177223854961451009,1,0
1177223557841149952,1,0
1177223551922954240,1,0
1177223486869311489,1,0
1177223361560268800,1,1
1177223209063735297,1,0
1177222849523867648,1,0
1177222827893755904,1,1
1177222522586259456,1,0
1177222457851355136,1,0
1177222318977880065,1,0
1177222028304289792,1,0
1177221410172919810,1,0
1177221321127792640,1,0
1177221250411900928,0,0
1177221086955679745,1,1
1177220903727521792,1,0
1177220757958660096,1,0
1177220451308843008,1,0
1177220395193311232,1,1
1177220367531876353,0,0
1177219972675842048,1,1
1177219728806424576,1,0
1177219437289779200,1,0
1177219370591891456,1,0
1177218800758009856,0,0
1177218143187603459,0,0
1177218070257049600,0,0
1177218059989323777,1,0
1177218050157895680,1,0
1177218025122160640,1,1
1177218001554292739,1,0
1177217984571609088,1,1
1177217952048979968,1,0
1177217918511304704,1,1
1177217570069471232,0,1
1177217395749982211,1,0
1177217042715488262,0,0
1177216973954064386,1,0
1177216933122453504,0,0
1177216889086517249,0,0
1177216751706214400,1,1
1177216390408941568,1,1
1177216117431033856,1,0
1177216023524761600,1,0
1177215957221220353,0,0
1177215810085036038,1,0
1177215457046290433,1,1
1177215224002297856,1,0
1177215043571789824,1,0
1177214864433078272,1,0
1177214778303025153,0,0
1177214492729663488,0,1
1177214379651194880,1,0
1177213910157578246,0,0
1177213732444868608,0,0
1177213547362828290,1,1
1177213473354395648,0,0
1177213261390987264,1,0
1177213225550696448,1,1
1177213057988251653,0,0
1177212957618577409,1,0
1177212878530732034,1,0
1177212631624667136,1,0
1177212574942859264,1,0
1177212523969482752,0,0
1177212345396805633,0,0
1177212277205942272,1,1
1177212230456217601,1,0
1177212133857255424,0,1
1177212056845586433,1,0
1177211697246986241,1,0
1177211577172410368,0,0
1177210708259422210,1,0
1177210470408830977,1,0
1177210046452834307,1,0
1177209585096171521,1,0
1177209372440694785,0,0
1177208751314612225,1,0
1177208737561530368,1,1
1177208327945760768,1,1
1177207994477621250,0,0
1177207914739707906,1,0
1177207808468705280,1,1
1177207750973100032,0,0
1177207432923271168,0,0
1177207398882320389,1,0
1177207346910703621,0,0
1177207023915737088,0,0
1177206717278498817,1,0
1177206523392602112,0,0
1177206481013420034,0,0
1177206274418761728,1,0
1177205622430982144,0,0
1177205586984931328,1,0
1177205577900056578,1,0
1177205567942725632,0,1
1177205327244214272,1,0
1177205291810721793,0,1
1177205108121251841,1,1
1177204951526887424,1,0
1177204635549016064,1,0
1177204433098350592,1,1
1177204432393646080,0,0
1177204286108966912,1,0
1177204185802182658,1,0
1177204071696150528,1,1
1177203718544117760,0,0
1177203487475675136,1,0
1177203388972511232,0,0
1177203110315462656,1,0
1177203084956786689,1,0
1177201229405052929,0,0
1177200983438430209,1,0
1177200902932979712,1,0
1177200744770023424,1,1
1177200394981826560,1,0
1177200307819954176,1,0
1177200144250548225,0,0
1177199908757155842,0,0
1177199868638633984,1,1
1177199553516359680,1,0
1177199509467799552,1,0
1177199279670214656,1,0
1177198822805704704,1,0
1177198778555797505,1,1
1177198768959229952,1,1
1177198631411159041,1,0
1177198555783749633,1,1
1177198497529061377,0,0
1177198184801755141,1,0
1177197999619039232,1,0
1177197694303055873,1,0
1177197610043609088,1,0
1177197339129405447,0,0
1177197323778236416,0,0
1177197041702846464,0,0
1177196867991605248,1,1
1177196787989393411,1,1
1177196606334091264,1,1
1177196213655003137,1,0
1177196189424467969,1,1
1177196174555701248,1,0
1177196069140205574,1,0
1177196046893682689,1,0
1177196040774148096,1,1
1177195727350636548,0,1
1177195466410397701,0,0
1177195217700773888,1,1
1177194925928173568,1,0
1177194899403415552,1,0
1177194822190469122,1,0
1177194810479980545,0,0
1177194618544414720,0,1
1177194419826647040,0,1
1177194419105292288,1,0
1177194319603785728,0,0
1177194135436087296,0,1
1177194113051103232,1,0
1177194034466578432,1,1
1177193542202134528,0,0
1177193425688506368,1,0
1177193376539697152,1,1
1177193294738018304,0,1
1177193229952913408,1,0
1177193151599005697,0,1
1177193122838777856,1,1
1177192849135288321,1,0
1177192829514207233,0,1
1177192647099699201,0,1
1177192491378008064,1,0
1177192490463563777,1,0
1177192416308281344,0,0
1177192195943780352,1,0
1177192168223576064,1,0
1177192062535573505,1,0
1177191888144740352,1,0
1177191755910979584,1,0
1177191587270615041,0,0
1177191583260848130,1,0
1177191521826824194,1,0
1177191487165095936,1,0
1177191437164851200,1,0
1177191382609514496,1,0
1177191342390173696,0,0
1177190870774374401,0,0
1177190683645566980,0,0
1177190656768393217,1,0
1177190535012003841,1,0
1177190534240231424,0,0
1177190498441859073,0,0
1177190362034647040,1,0
1177190354619121665,0,0
1177190327108755456,0,0
1177190195181031424,1,0
1177190073302999040,0,0
1177190007796371462,1,0
1177189918549970944,1,0
1177189873779904513,0,0
1177189790011277312,1,0
1177189699775008769,1,1
1177189671048232961,1,0
1177189577947340801,1,0
1177189378575294464,1,0
1177189344723001344,1,1
1177189316142993408,1,1
1177188602784157697,1,0
1177188548354744321,0,0
1177188544726654977,0,0
1177188437050515456,1,1
1177188428389199874,1,0
1177188183957811200,0,0
1177188092043767810,1,0
1177188079968407552,1,0
1177187293939085313,1,0
1177187258253922304,0,0
1177187114775191562,0,0
1177187012509675520,1,0
1177186959724359680,1,1
1177186732229500935,0,0
1177186634745425923,0,0
1177186606060642304,0,1
1177186557502996485,0,0
1177186483666657281,1,0
1177186324413108224,1,1
1177186268985405440,0,0
1177185943268352000,1,0
1177185686115495937,0,0
1177185668793065472,1,0
1177185445995847681,1,0
1177184943497236481,1,0
1177184771472023552,1,0
1177184682817085441,1,1
1177184665188413440,1,0
1177184599606210560,0,0
1177184571785449472,0,0
1177184518387765248,1,1
1177184488327208960,1,1
1177184288711860224,0,0
1177183871554727936,1,0
1177183665916452865,0,1
1177183539089092608,1,0
1177183338991443969,0,0
1177183334990045186,1,1
1177182972660867072,1,0
1177182832499843073,1,0
1177182792653967360,1,0
1177182447580123138,1,0
1177182193464074241,0,0
1177182168164028416,1,0
1177181551840452609,0,1
1177181155566804993,1,0
1177181042588958721,1,1
1177180851492315136,1,0
1177180791031369734,0,1
1177180585862864896,0,0
1177180517122367493,1,1
1177180217665867777,1,0
1177180078519832576,0,0
1177179954339078145,1,0
1177179213339746304,1,0
1177178911463092224,0,0
1177178834908696576,1,1
1177178513255882752,1,0
1177178461162659840,0,1
1177178311526682629,1,0
1177178167804608514,1,1
1177178079006998528,1,0
1177177372988256256,0,0
1177177254562017280,0,0
1177177252708200449,0,0
1177177127231377408,1,0
1177176781226483713,0,1
1177176454238547968,0,0
1177176333601923073,0,0
1177176259081789445,1,0
1177175903266377728,1,0
1177175735854948355,1,0
1177175617927831553,1,0
1177175603881140224,1,0
1177175361978851328,0,0
1177175162812342272,1,0
1177175119405469696,1,1
1177175116851159040,1,0
1177175026480615424,1,0
1177174884381843456,0,0
1177174722678800385,1,0
1177174706740482049,1,0
1177174663358767105,0,0
1177174505338351617,0,0
1177174008736944128,1,0
1177173946212454402,1,0
1177173902231003137,1,0
1177173895885066241,0,0
1177173891678134272,1,1
1177173848770437120,1,0
1177173839245168641,0,0
1177173755161919488,0,0
1177173353641205761,1,0
1177173154856394752,0,0
1177173137349337089,1,0
1177172852606459904,0,0
1177172732791926784,1,0
1177172654060707840,1,0
1177172435646521344,0,0
1177172432723070978,1,0
1177172301143564288,1,0
1177172187876401153,1,0
1177172040937332736,1,0
1177171507967135745,0,0
1177171465109684224,1,0
1177171455731273728,0,0
1177171255054741505,0,0
1177171196103860226,0,0
1177170923188891648,1,0
1177170739243470848,1,0
1177170708939624448,0,0
1177170590089797632,1,1
1177170520086855680,1,0
1177170517087965184,1,0
1177170081744347137,1,0
1177169920213364736,0,1
1177169810431627264,1,0
1177169660065800192,1,0
1177169532055674881,1,0
1177169172188553216,1,0
1177169004605165568,1,0
1177168815689478144,1,0
1177168775369625600,1,0
1177168453804929024,0,0
1177168342051885061,1,0
1177168278101352448,1,0
1177168262133686273,1,0
1177168178612449280,1,0
1177168036731740160,1,0
1177168019954552833,0,0
1177167777410486272,1,1
1177167627346731008,0,0
1177167338988326913,0,0
1177167297993199616,0,0
1177167118254714881,1,0
1177167003246825473,0,1
1177166973039517702,1,1
1177166884858413057,1,0
1177166612467736583,1,0
1177166167955390464,1,1
1177166121184747521,1,0
1177166056869289984,0,0
1177165795966836736,0,0
1177165608351338496,0,0
1177165498586411009,0,0
1177165330461974528,1,0
1177165288065961987,0,0
1177164461645402112,1,0
1177164334352470017,0,0
1177164087664492545,1,0
1177163807266938880,0,0
1177163606955372545,1,0
1177163544091082752,1,0
1177163539913543680,1,0
1177163398972411904,0,0
1177163261659291648,0,0
1177163121766686720,0,0
1177162631033053184,0,0
1177162434936811520,1,0
1177162309682307073,0,0
1177162297954971648,1,1
1177162251830251521,1,0
1177162151959683072,1,0
1177161622630141952,0,0
1177161586231971840,0,0
1177161564958396424,0,0
1177161556179730432,0,0
1177161139156918277,1,0
1177160493984899072,0,0
1177160386652626944,1,0
1177160205492248576,1,0
1177160163511480320,1,0
1177160137607393280,0,0
1177159878630154240,1,1
1177159757272162305,1,0
1177159645854613505,0,0
1177159564879388672,1,0
1177159554645274624,1,0
1177159390497071105,0,1
1177159315200851968,0,0
1177159289003290624,1,0
1177159160024186881,0,0
1177158943652679680,1,0
1177158821564833794,1,0
1177158688425033729,0,0
1177158639632756736,0,0
1177158386481340417,0,0
1177157776981647360,0,0
1177157714511839232,0,0
1177157670119325696,1,0
1177157442330923008,1,0
1177157379949047808,0,1
1177157366745391104,1,0
1177157317919412224,1,0
1177157308054495233,1,0
1177157123026894850,1,0
1177157058497568768,1,0
1177156742385475584,0,0
1177156698722713601,0,0
1177156690644537345,1,1
1177156592694939648,1,0
1177156457785176064,0,1
1177156332073476096,1,0
1177156266399031296,1,1
1177156135637458945,1,0
1177156048861519872,0,0
1177156028204494859,0,0
1177155685106290689,1,0
1177155524388892672,1,0
1177155300585017345,1,1
1177154977778798592,1,0
1177154422968922113,0,0
1177154301115940864,1,1
1177154198040928256,1,0
1177154180223557632,1,0
1177154156144078849,0,0
1177153894637613058,1,0
1177152956023693312,0,0
1177152765614837760,1,0
1177152756223762435,1,0
1177152540380733440,0,0
1177152518951976960,0,0
1177152257852432384,1,1
1177152230723661826,1,0
1177152190550609920,1,0
1177152042713980929,1,0
1177151937944477696,1,0
1177151868151033856,1,0
1177151583341207553,1,0
1177151443729620992,0,0
1177151427631886336,1,0
1177151280818610176,0,0
1177151244382720000,1,0
1177151139713900544,1,0
1177151003235377152,1,0
1177150993626255360,0,0
1177150873723691009,0,0
1177150837807833088,0,0
1177150748876038144,0,1
1177150700608020480,1,0
1177150640562364416,1,0
1177150457732575232,1,0
1177150132590141440,1,0
1177150033872990209,0,1
1177149784802635777,1,0
1177149705924612096,1,1
1177149613125640192,1,0
1177149612790038530,0,0
1177149421664034816,1,0
1177149405079752704,1,0
1177149395122475008,1,0
1177149082126737409,1,0
1177149056939909121,0,0
1177148899129266176,1,0
1177147826826022914,1,1
1177147736086536192,1,0
1177147396888944640,1,0
1177147242056232960,1,0
1177146596196343809,1,0
1177146470480392194,1,0
1177146437148336128,1,0
1177146251386793986,0,0
1177146038152519680,0,0
1177145854320418821,0,0
1177145815267233793,0,0
1177145489676001280,1,0
1177145405722767360,1,0
1177145279629410305,0,0
1177145097651216384,1,1
1177144766406041605,1,1
1177144553394102273,1,0
1177144354084925442,0,0
1177144052812320768,1,0
1177143943399727105,0,0
1177143939092176896,0,0
1177143912236048385,1,0
1177143749333442560,1,0
1177143715598610432,1,0
1177143527207313408,0,0
1177143352392867841,1,0
1177143248311242752,0,0
1177143247740833793,1,0
1177143056585416704,1,1
1177143001895841794,1,0
1177142973789855744,1,1
1177142969507491845,0,0
1177142955653652481,1,1
1177142837244235776,1,0
1177142734244712448,1,0
1177142723599638529,0,0
1177142017710837760,1,1
1177141722326994944,1,1
1177141720150134784,1,0
1177141628202639360,0,0
1177141435419811840,1,0
1177141186013925376,0,0
1177140998662774784,1,0
1177140996133576710,1,0
1177140897621905409,1,0
1177140820136341505,1,0
1177140688204509184,1,1
1177140642285309952,1,0
1177140409769910273,1,0
1177140336390524928,1,0
1177140266152734722,1,0
1177139888933810177,0,1
1177139450041786368,1,0
1177139252821417984,0,0
1177139228175720448,1,0
1177138795373846528,1,0
1177138665505665025,1,1
1177138428884004864,0,0
1177138409716015104,1,0
1177138349565517824,0,0
1177138327117586433,0,0
1177138205193310209,1,0
1177138170183507968,1,0
1177137983989977089,1,0
1177137956013903873,0,0
1177137781887254528,1,0
1177137607345627136,1,1
1177137483424907264,1,0
1177137365149802498,1,0
1177137290151436288,1,0
1177137201550741505,1,0
1177137193820807168,1,0
1177137101441294337,0,0
1177136613270401024,0,0
1177136576746442752,0,0
1177136221048492032,1,1
1177136200387354624,1,0
1177135984896618496,0,0
1177135524210991104,1,0
1177135299627012097,0,0
1177135281289478144,1,0
1177135098606563329,0,1
1177134857199243264,1,0
1177134650667536384,1,0
1177134510917541888,0,0
1177134476901650432,1,0
1177133927095558151,1,0
1177133523448279040,1,0
1177133514048856064,1,0
1177133205809442816,1,1
1177132874694299648,1,0
1177132728904552448,1,0
1177132703621222401,1,0
1177132564215148545,1,0
1177132489573318656,1,0
1177132377820344320,1,0
1177132372409692160,0,1
1177132194361434112,0,0
1177132119602208768,1,0
1177132063738257408,1,0
1177131942988435457,1,0
1177131942497738752,1,1
1177131781386100736,1,0
1177131631645286400,1,0
1177131566579027969,1,0
1177131507963633665,1,0
1177131179281125376,0,0
1177131088751341568,0,0
1177131017867616256,1,0
1177130993687367680,0,0
1177130673942999040,0,0
1177130601457049600,1,0
1177130487032221697,0,0
1177130479767756800,1,0
1177130431361245185,1,0
1177130220001927168,1,0
1177130017475743744,1,0
1177129830619471873,1,0
1177129647001280513,0,0
1177129537223704576,1,0
1177129495620411392,1,1
1177129443510358018,1,0
1177129359804686336,1,0
1177129300962750465,0,0
1177129247086993408,1,0
1177129230150307842,1,0
1177128958443360257,1,0
1177128772321120257,1,1
1177128416417669120,1,0
1177128403348140032,1,0
1177128180748042240,0,0
1177127949834870785,0,0
1177127851595898880,1,0
1177127819194916868,1,0
1177127737946861568,1,0
1177127681802080257,0,0
1177127652244819969,0,0
1177127634997850112,1,0
1177127291907969024,0,0
1177127211024953345,1,0
1177127177818648578,1,0
1177127129550602241,0,1
1177126792911564800,1,0
1177126754835714048,1,0
1177126754110050304,1,0
1177126661399207936,1,0
1177126298436669440,0,0
1177126121420263424,1,0
1177126057612390400,1,0
1177126030546522113,1,1
1177125969414561792,0,0
1177125856034078720,1,0
1177125755391741952,1,0
1177125474134384640,1,0
1177125180889554949,1,0
1177125116498579456,1,0
1177124930636439552,1,0
1177124924026175489,1,0
1177124914144452609,1,1
1177124597377970176,1,0
1177124450761883648,1,0
1177124212143771648,1,0
1177124194334625792,1,0
1177124027539873792,1,0
1177123990504181761,1,0
1177123947386683392,0,0
1177123919310069760,1,1
1177123523917176834,1,0
1177123054817873920,0,0
1177122630790500354,1,1
1177122603586215936,1,0
1177122292813443073,0,0
1177122214363246592,1,0
1177122021496492034,1,0
1177121913384185856,1,0
1177121696521826304,0,0
1177121539994652673,0,0
1177121462731313152,0,0
1177121334222082048,0,0
1177121279540944896,1,0
1177121225585373184,0,0
1177121162033270785,1,1
1177121026049761281,1,0
1177120891618177024,0,0
1177120873914019840,1,1
1177120827881508864,0,0
1177120790250172417,0,0
1177120051163541504,0,0
1177119898994192384,1,0
1177119728994852865,0,0
1177119476963262465,1,0
1177119372286017536,0,0
1177119311644778497,0,0
1177118975844659200,0,0
1177118966751346690,1,1
1177118963106504704,0,0
1177118820676358145,1,0
1177118702627483648,1,0
1177118581554896897,0,1
1177118460557611008,0,0
1177118224565121024,1,0
1177118120508624897,1,0
1177118105421701121,1,0
1177117837917376512,0,0
1177117707361280000,1,0
1177117416637304832,0,0
1177116898766573568,1,0
1177116685926633475,0,0
1177116615466508288,0,0
1177116588505534465,1,0
1177116390735712256,1,0
1177116347106496512,1,1
1177115910433386497,1,0
1177115871875145728,1,0
1177115520304340992,1,0
1177115403534950400,1,0
1177115364938924032,1,0
1177115280767627264,1,0
1177115153726410752,1,0
1177114818752471040,0,0
1177114553571827712,0,0
1177114395702452225,1,0
1177114250277478401,1,1
1177114090994589696,1,1
1177113670712737792,1,1
1177113535547154432,1,1
1177113480438136832,1,0
1177113327933284354,1,0
1177112870116610048,0,0
1177112804316393472,0,0
1177112697718157312,0,0
1177112528456966146,1,0
1177112338236891136,1,0
1177112098935050240,1,1
1177112049081552897,1,0
1177112027527036928,0,1
1177112017280221185,0,1
1177111217955135488,1,0
1177111212506734592,1,0
1177111206131318784,1,0
1177111187256958976,1,0
1177110946076078080,1,0
1177110914685947904,0,0
1177110905827536897,0,0
1177110751863029761,1,0
1177110708313624579,1,0
1177110654462959616,0,0
1177110559520624640,0,0
1177110531448201217,0,1
1177110455267053569,1,0
1177110130393006080,1,0
1177110043231227904,1,1
1177109833146929152,1,0
1177109664183533568,0,0
1177109535418400769,0,0
1177109469987266560,1,0
1177109162792226817,1,0
1177108765751021569,1,0
1177108693369982976,1,0
1177108494731894784,1,0
1177108438083674112,1,0
1177108356273704961,1,0
1177108349114077184,1,0
1177108187083878401,1,0
1177108126526582785,1,0
1177107915339182080,1,0
1177107774871875584,1,0
1177107665924894721,0,0
1177107615421276160,1,0
1177107554150887424,1,0
1177107429034745856,1,0
1177107412911890432,1,0
1177107370406752256,0,0
1177107219575443458,1,1
1177107068697939968,1,0
1177106975949230081,1,0
1177106800665092097,1,0
1177106674643025920,1,0
1177106531952861184,0,0
1177106219300990977,1,1
1177105991307079680,1,0
1177105899837673472,1,1
1177105492440748032,1,0
1177105386840711169,1,0
1177105267156062209,1,0
1177105191570673664,1,0
1177104766868103168,0,0
1177104672110391296,0,0
1177104477385580546,1,0
1177104396787884033,0,0
1177104200880271360,1,0
1177103649207672832,1,0
1177103583306813440,1,1
1177103574788169731,1,1
1177103293719486466,1,0
1177103256801226752,1,1
1177103213209800704,1,0
1177103159396904960,1,0
1177102984280453121,1,1
1177102828768288768,0,0
1177102796275032064,0,0
1177102623750742017,1,0
1177102449951289344,0,0
1177102213220577281,0,0
1177101616811577344,1,1
1177101491938746368,1,0
1177101314276429824,1,0
1177101270219276288,0,0
1177101090715779074,1,0
1177101044800794624,0,0
1177101020062789632,0,0
1177100819671465985,0,0
1177100631422754816,0,0
1177100335405502464,1,0
1177100222280998912,0,0
1177099727571214336,1,0
1177099599938490374,0,0
1177099487719940096,1,1
1177098984739004417,1,0
1177098847425912832,1,0
1177098648011886593,0,0
1177097965124706305,1,1
1177097443269390336,1,0
1177097226981642242,0,0
1177097220551847937,0,0
1177096932277329920,1,1
1177096777708855297,1,0
1177096647530176514,0,0
1177096036705288192,1,0
1177095790411407360,1,1
1177095686418030593,1,0
1177095683888820229,1,0
1177094802292334597,1,0
1177094800677507077,1,0
1177094628560031745,1,1
1177094428512665600,1,0
1177094400150822912,1,0
1177094321578942470,1,0
1177093510882889728,1,0
1177093404850884608,1,0
1177093110364614656,0,0
1177092714858536960,1,0
1177092577222373376,1,0
1177092274796318720,0,0
1177091890572931072,1,0
1177090096492949505,0,0
1177089444702294016,1,0
1177089158071889920,0,0
1177088870338482176,1,0
1177088796124487680,0,0
1177088322117783553,1,0
1177086688780259328,1,0
1177086651467800576,1,0
1177086429408714752,0,0
1177086045734805504,1,0
1177085990445490176,1,0
1177085973433409536,0,0
1177085486378246146,1,0
1177085203484958725,0,1
1177084988380123137,0,1
1177084658988789761,0,0
1177084305350254592,1,0
1177084219887165440,1,0
1177084159745044480,1,0
1177083846279520257,0,0
1177083745117069313,1,0
1177083081527824384,1,0
1177083079871148033,1,0
1177082170575400960,1,0
1177081011873689600,1,0
1177079859228659714,0,0
1177079462627893248,0,1
1177079254917570560,1,0
1177078993423675392,1,0
1177076394012139521,1,0
1177074581594693633,1,0
1177073638480084992,0,0
1177072547902492677,0,0
1177072372085604360,0,0
1177072032443449346,1,0
1177070373671714816,1,0
1177069152516706306,1,1
1177068439481008128,1,0
1177068132885770247,1,0
1177067768782495744,0,0
1177067764185538560,1,0
1177065733592928258,1,0
1177065410614702081,1,0
1177064688389165056,1,0
1177061137315053568,1,0
1177058312652648448,1,0
1177057525302210560,0,0
1177055202156908546,1,0
1177053955647582210,1,0
1177051715599839232,0,0
1177049892600127489,1,0
1177048903939710978,1,0
1177046856804765697,1,1
1177046198676598786,1,0
1177045351741689856,0,0
1177041092128231424,1,0
1177038845893840896,1,0
1177038493769523200,1,1
1177035319625048065,1,0
1177035221075726337,1,1
1177033381818900480,1,0
1177032341639827457,0,0
1177030509026828289,1,1
1177029266808004608,1,0
1177026179460751360,1,0
1177024417215516673,1,0
1177021577361330176,1,0
1177020956491075587,1,0
1177020699677839364,1,0
1177018774198861825,1,0
1177014974138454017,0,0
1177012778151874561,0,0
1177009638925053953,0,0
1177009196451205120,0,0
1177009031770247168,1,0
1177008200614371329,1,0
1177007998163722240,1,0
1177007553248731139,1,0
1177007219851898880,1,0
1177005752021594114,1,0
1177005272491069446,1,1
1177002810870763520,0,0
1177002361245618176,0,0
1177002159331844099,0,0
1177000949816184833,1,0
1177000894271016960,1,0
1176999504224165888,1,0
1176999497706196992,1,1
1176998848058839040,1,0
1176998786968817669,0,0
1176998738356822022,1,0
1176998442872332288,0,0
1176997068893822976,1,0
1176996655373135872,1,0
1176995137135808514,0,1
1176994146139197440,1,1
1176993497708150785,0,0
1176993064684019713,0,1
1176992481621303298,1,0
1176992392014159873,1,0
1176991154245656581,0,0
1176989909300760577,0,0
1176989782569902080,1,0
1176989629108674570,1,0
1176989393825030144,1,0
1176989318293917697,1,0
1176986921953878021,0,0
1176986381450715141,1,0
1176986343211188225,1,0
1176985999915802626,0,0
1176985984967335937,1,0
1176985777483501568,1,0
1176985582213509120,0,0
1176985124828864512,1,1
1176985019149168641,0,0
1176984565946179588,1,0
1176983907637571584,1,0
1176982721257603072,0,0
1176981955650490370,0,0
1176981687189811201,0,0
1176981322495135744,1,0
1176980417674694656,1,0
1176979738671419393,0,0
1176979701774135298,0,0
1176979543313330176,0,0
1176979530994638851,0,1
1176979065171038218,1,1
1176979049400492032,1,1
1176978690124713984,0,0
1176978629793914880,1,0
1176977143806529539,0,0
1176976793825361921,0,0
1176976674925240320,1,1
1176976673973112833,0,0
1176976557451239424,1,1
1176975596460683265,1,0
1176975484468518917,1,0
1176973831405223937,1,0
1176973474549686272,0,0
1176973467603914753,1,0
1176973260887642112,1,1
1176973205736742919,1,0
1176973191660605440,1,0
1176973062845153280,1,0
1176972559671353345,1,0
1176972550783557640,0,0
1176972447620444161,1,0
1176972141889282054,0,0
1176971877094428673,1,0
1176971827752689664,0,0
1176971737323462656,0,0
1176971579286269952,1,0
1176971562416824322,0,0
1176970661828468736,1,0
1176970465849610244,1,0
1176969870375829504,1,0
1176969720580464641,1,0
1176969389121376256,1,0
1176969245646831616,1,1
1176969208820903937,1,0
1176969150083870725,0,0
1176969126293712896,0,0
1176968143203373058,0,0
1176967956690960384,0,0
1176967877842354176,1,0
1176967434110144514,1,0
1176967208007811072,1,0
1176967119105400832,1,0
1176967044069240832,1,1
1176966751172608001,1,0
1176966739894132738,1,0
1176966693643534336,1,0
1176966571866099712,1,0
1176966304902893568,1,0
1176965874001108992,1,0
1176965827364610048,0,0
1176965824441212930,1,0
1176965756782821379,1,0
1176965182330933248,1,0
1176965141340065792,0,1
1176964992307990528,1,0
1176964617353990145,1,0
1176963917496619009,1,0
1176963809719869440,1,1
1176963548922220547,0,1
1176963476465627136,0,0
1176963333766995970,1,0
1176963252342927362,1,0
1176963029059198976,0,0
1176963005180993537,1,0
1176962882074021889,1,0
1176962727333584896,1,0
1176962685784776714,1,0
1176962118865903621,1,0
1176962071583494144,1,0
1176961436423208963,0,0
1176961207061929985,1,0
1176961179425607680,0,0
1176960924164472837,1,0
1176960857315643392,1,1
1176960697084911616,0,0
1176960677820473350,1,0
1176960305278201856,1,0
1176960286739312641,1,1
1176959885881348098,1,0
1176959321554456576,0,0
1176959281125613571,1,0
1176958789003747328,0,0
1176958533109256192,0,0
1176958447855833088,0,0
1176958105982312448,0,0
1176957517450141696,0,0
1176957245843804160,1,0
1176956979924885504,1,0
1176956919354986497,0,1
1176956727763374080,0,1
1176955970670518277,1,0
1176955793670856704,0,1
1176955738780065795,1,0
1176955599680151552,0,0
1176955527110242304,0,0
1176955295093932033,0,0
1176955112918519808,0,0
1176955007725383687,1,1
1176954967988559873,1,0
1176954763923075074,0,0
1176954104641392640,0,0
1176954071619710982,0,0
1176953810503311364,0,0
1176953658203877380,1,0
1176953334621757442,0,0
1176952606993899520,0,0
1176952162678652929,0,0
1176952094403833863,0,0
1176951938962939906,0,0
1176951670410022923,1,1
1176951593238966277,1,0
1176951243081691136,1,0
1176950881297817601,1,0
1176950534672199680,1,0
1176950505878302726,1,1
1176950470289645571,1,0
1176950276420448259,1,0
1176949897079197698,1,0
1176949809682493440,1,0
1176949801000288256,1,0
1176949538562686976,0,1
1176949517066915843,0,0
1176949325949259777,0,0
1176948918686535681,0,0
1176948229906337793,0,0
1176948178823929857,0,1
1176948137275121664,0,0
1176947523052851201,1,1
1176947441368784898,0,0
1176947145028624392,0,0
1176947095292534784,1,0
1176946882830057475,1,0
1176946878115733504,1,0
1176946770494001152,0,0
1176946413634314241,1,0
1176946026818822153,1,0
1176945971663704064,0,0
1176945837836066817,1,1
1176945829720002560,1,0
1176945602464272386,1,0
1176945600354557953,1,0
1176945518007717889,1,0
1176945359798624256,0,1
1176945332242067457,1,1
1176945175115051008,1,0
1176944560754368515,1,1
1176944428264624130,0,0
1176944392877367296,0,0
1176944141810487299,1,0
1176944082356244480,1,0
1176943580889473026,0,0
1176943256795537409,0,0
1176943100268175360,1,0
1176942971616464897,1,0
1176942937634217986,1,0
1176942898333519879,1,0
1176942716229423107,0,1
1176942643659628544,1,0
1176942393632972805,1,0
1176941961359634433,1,0
1176941441555271681,0,0
1176941223094960129,1,0
1176940938935132160,0,0
1176940715978440705,0,0
1176940670801592320,1,1
1176940427238432768,0,0
1176940370841743360,0,0
1176940240075931648,1,0
1176940024648163334,0,0
1176939936102178818,1,0
1176939757827428353,0,0
1176939610263310336,0,0
1176938818617958401,1,1
1176938810455838720,1,0
1176938741904084992,0,0
1176938658257092608,1,0
1176938558973710338,0,0
1176938459027709955,0,0
1176938431097835520,0,0
1176938307361628166,0,0
1176938305939804160,1,1
1176938237916524545,0,0
1176938038439682048,0,0
1176937951391080448,0,0
1176937668103593985,1,0
1176937615699959808,0,0
1176937257678381061,0,0
1176937129433337857,0,0
1176936921941118977,1,0
1176936859873751042,0,0
1176936553668653056,1,1
1176936044723417089,0,0
1176935818788769792,1,0
1176935806717562880,0,0
1176935697883615232,1,0
1176935510830440448,1,0
1176935376587493377,0,1
1176935118025482241,1,0
1176934976195125248,1,0
1176934768254050304,0,0
1176934598292516867,1,0
1176934586946871298,0,0
1176934372831838209,0,0
1176934341206794246,0,1
